,Winner,Pegs removed
9064,2,"[[(2, 2), (2, 3), (2, 1)], [(1, 2)], [(0, 2)], [(4, 0), (3, 0)], [(1, 4)], [(0, 0)], [(4, 4)], [(3, 3)]]"
9065,1,"[[(4, 0), (4, 4)], [(2, 1)], [(3, 0)], [(0, 0)], [(2, 2), (0, 2)], [(2, 3)], [(1, 4)], [(3, 3)], [(1, 2)]]"
9066,2,"[[(1, 4), (1, 2)], [(0, 2)], [(4, 0)], [(3, 3)], [(2, 3)], [(3, 0)], [(4, 4)], [(2, 2)], [(2, 1)], [(0, 0)]]"
9067,2,"[[(2, 1), (2, 3)], [(1, 4)], [(2, 2)], [(4, 4)], [(4, 0)], [(1, 2)], [(3, 0), (3, 3)], [(0, 0), (0, 2)]]"
9068,2,"[[(2, 1)], [(2, 3)], [(2, 2)], [(0, 2), (0, 0)], [(3, 0), (4, 0)], [(1, 2), (1, 4)], [(4, 4)], [(3, 3)]]"
9069,2,"[[(2, 3), (2, 2), (2, 1)], [(1, 4)], [(1, 2)], [(3, 0)], [(3, 3)], [(4, 0), (0, 0)], [(0, 2)], [(4, 4)]]"
9070,2,"[[(3, 0), (3, 3)], [(0, 0), (0, 2)], [(4, 0)], [(2, 3)], [(1, 2), (1, 4)], [(2, 2)], [(2, 1)], [(4, 4)]]"
9071,1,"[[(2, 1)], [(4, 4)], [(1, 2), (1, 4)], [(2, 3)], [(0, 2), (0, 0)], [(4, 0)], [(3, 3)], [(3, 0)], [(2, 2)]]"
9072,2,"[[(1, 2)], [(4, 4)], [(2, 3), (2, 1)], [(1, 4)], [(4, 0)], [(3, 3), (3, 0)], [(0, 0), (0, 2)], [(2, 2)]]"
9073,1,"[[(0, 0)], [(4, 4)], [(3, 0)], [(2, 1)], [(3, 3), (2, 3)], [(4, 0)], [(2, 2)], [(1, 2), (1, 4)], [(0, 2)]]"
9074,1,"[[(1, 2)], [(2, 3)], [(1, 4)], [(0, 0)], [(4, 4)], [(3, 0), (4, 0)], [(0, 2)], [(3, 3)], [(2, 1), (2, 2)]]"
9075,1,"[[(4, 0), (4, 4)], [(3, 0)], [(3, 3)], [(0, 2), (0, 0)], [(1, 4)], [(2, 1), (2, 2), (2, 3)], [(1, 2)]]"
9076,2,"[[(2, 1)], [(1, 4)], [(1, 2)], [(2, 3), (2, 2)], [(0, 2)], [(0, 0)], [(3, 0), (3, 3)], [(4, 0), (4, 4)]]"
9077,2,"[[(4, 4), (4, 0)], [(3, 0), (3, 3)], [(1, 4)], [(1, 2)], [(0, 0), (0, 2)], [(2, 1), (2, 2), (2, 3)]]"
9078,2,"[[(0, 2), (0, 0)], [(3, 3)], [(2, 1)], [(2, 3)], [(4, 0)], [(3, 0)], [(4, 4)], [(1, 2)], [(1, 4)], [(2, 2)]]"
9079,1,"[[(3, 0), (3, 3)], [(1, 4)], [(1, 2)], [(2, 2), (0, 2)], [(0, 0)], [(2, 1), (2, 3)], [(4, 0), (4, 4)]]"
9080,1,"[[(3, 3)], [(2, 2), (2, 1)], [(3, 0), (4, 0)], [(2, 3)], [(1, 4), (4, 4)], [(0, 2), (0, 0)], [(1, 2)]]"
9081,1,"[[(2, 1)], [(3, 0)], [(1, 4), (4, 4)], [(3, 3)], [(2, 3)], [(2, 2)], [(1, 2)], [(0, 2)], [(0, 0), (4, 0)]]"
9082,1,"[[(3, 3), (2, 3)], [(0, 2), (0, 0)], [(2, 2)], [(2, 1)], [(4, 4)], [(1, 4), (1, 2)], [(3, 0), (4, 0)]]"
9083,2,"[[(3, 3)], [(4, 4)], [(2, 1), (2, 3), (2, 2)], [(0, 2), (1, 2)], [(1, 4)], [(0, 0), (3, 0), (4, 0)]]"
9084,2,"[[(0, 2), (0, 0)], [(2, 3), (2, 1), (2, 2)], [(4, 0)], [(4, 4)], [(1, 2), (1, 4)], [(3, 0), (3, 3)]]"
9085,2,"[[(1, 4)], [(3, 0)], [(0, 0), (0, 2)], [(2, 1)], [(2, 2), (1, 2)], [(2, 3)], [(4, 4), (4, 0)], [(3, 3)]]"
9086,1,"[[(2, 1)], [(4, 0)], [(1, 4), (1, 2)], [(0, 0), (3, 0)], [(4, 4)], [(2, 3), (3, 3)], [(0, 2), (2, 2)]]"
9087,2,"[[(3, 3), (3, 0)], [(1, 4)], [(4, 0), (0, 0)], [(2, 2), (2, 3)], [(0, 2)], [(4, 4)], [(2, 1)], [(1, 2)]]"
9088,2,"[[(4, 0), (3, 0)], [(1, 2), (2, 2)], [(4, 4)], [(1, 4)], [(2, 1)], [(0, 0)], [(0, 2)], [(2, 3), (3, 3)]]"
9089,1,"[[(0, 2), (1, 2), (2, 2)], [(1, 4)], [(2, 3)], [(0, 0)], [(4, 4)], [(3, 3)], [(4, 0)], [(3, 0)], [(2, 1)]]"
9090,2,"[[(3, 0), (3, 3)], [(0, 0)], [(4, 0)], [(2, 3)], [(1, 4), (1, 2)], [(4, 4)], [(2, 1)], [(0, 2), (2, 2)]]"
9091,1,"[[(2, 1)], [(0, 0), (0, 2)], [(1, 2)], [(4, 0)], [(3, 3), (2, 3)], [(1, 4)], [(3, 0)], [(4, 4)], [(2, 2)]]"
9092,2,"[[(1, 4), (4, 4)], [(2, 1), (2, 3)], [(3, 3)], [(4, 0)], [(3, 0), (0, 0)], [(0, 2), (1, 2), (2, 2)]]"
9093,2,"[[(3, 3)], [(1, 2), (1, 4)], [(2, 3)], [(2, 1)], [(2, 2), (0, 2)], [(0, 0)], [(4, 0), (3, 0)], [(4, 4)]]"
9094,1,"[[(2, 3)], [(2, 1)], [(0, 0)], [(1, 4)], [(3, 0)], [(3, 3)], [(0, 2)], [(2, 2)], [(4, 0)], [(4, 4)], [(1, 2)]]"
9095,1,"[[(2, 2)], [(0, 2), (1, 2)], [(2, 3), (3, 3)], [(2, 1)], [(4, 4), (4, 0)], [(1, 4)], [(0, 0), (3, 0)]]"
9096,2,"[[(3, 0), (0, 0)], [(4, 4), (1, 4)], [(2, 1)], [(4, 0)], [(0, 2), (2, 2), (1, 2)], [(2, 3), (3, 3)]]"
9097,1,"[[(4, 4)], [(4, 0)], [(1, 4)], [(2, 2), (2, 1), (2, 3)], [(0, 2), (1, 2)], [(3, 3), (3, 0)], [(0, 0)]]"
9098,2,"[[(2, 1), (2, 2), (2, 3)], [(1, 2), (1, 4)], [(3, 0), (4, 0), (0, 0)], [(3, 3)], [(0, 2)], [(4, 4)]]"
9099,2,"[[(2, 2), (2, 3)], [(3, 3)], [(3, 0)], [(1, 4), (1, 2)], [(2, 1)], [(0, 0), (4, 0)], [(0, 2)], [(4, 4)]]"
9100,1,"[[(2, 2), (2, 3)], [(1, 2)], [(2, 1)], [(3, 3), (3, 0)], [(4, 4), (1, 4)], [(4, 0)], [(0, 0), (0, 2)]]"
9101,1,"[[(4, 0), (4, 4)], [(1, 4)], [(2, 1)], [(1, 2)], [(2, 3), (2, 2)], [(3, 0), (3, 3)], [(0, 0), (0, 2)]]"
9102,2,"[[(4, 0), (4, 4)], [(0, 0)], [(1, 2), (1, 4)], [(3, 0), (3, 3)], [(0, 2)], [(2, 1), (2, 2), (2, 3)]]"
9103,1,"[[(0, 2), (0, 0)], [(4, 0)], [(3, 0)], [(3, 3)], [(1, 2), (1, 4)], [(2, 3)], [(2, 2)], [(4, 4)], [(2, 1)]]"
9104,1,"[[(1, 4)], [(1, 2)], [(0, 2), (0, 0)], [(4, 0)], [(4, 4)], [(3, 3)], [(2, 1), (2, 3)], [(3, 0)], [(2, 2)]]"
9105,1,"[[(3, 3)], [(2, 1)], [(1, 2), (1, 4)], [(2, 3)], [(4, 0), (0, 0)], [(2, 2)], [(3, 0)], [(4, 4)], [(0, 2)]]"
9106,1,"[[(0, 0), (0, 2)], [(2, 2)], [(1, 2)], [(3, 0)], [(2, 1)], [(2, 3)], [(4, 0)], [(4, 4), (1, 4)], [(3, 3)]]"
9107,1,"[[(4, 0), (4, 4)], [(0, 0)], [(1, 4)], [(2, 1)], [(2, 2), (0, 2), (1, 2)], [(2, 3)], [(3, 0), (3, 3)]]"
9108,2,"[[(4, 0), (4, 4)], [(3, 0), (0, 0)], [(3, 3)], [(2, 3), (2, 1)], [(1, 4)], [(0, 2), (1, 2), (2, 2)]]"
9109,2,"[[(4, 0)], [(0, 0), (3, 0)], [(0, 2)], [(2, 2)], [(3, 3)], [(4, 4)], [(1, 2), (1, 4)], [(2, 1), (2, 3)]]"
9110,1,"[[(2, 1)], [(3, 0)], [(2, 3)], [(1, 2), (2, 2), (0, 2)], [(1, 4)], [(0, 0)], [(4, 4)], [(3, 3)], [(4, 0)]]"
9111,1,"[[(4, 4), (1, 4)], [(3, 0)], [(2, 1)], [(1, 2)], [(3, 3), (2, 3)], [(0, 2)], [(0, 0)], [(2, 2)], [(4, 0)]]"
9112,1,"[[(0, 0), (0, 2)], [(1, 2)], [(3, 0)], [(1, 4)], [(2, 2)], [(2, 3)], [(3, 3)], [(4, 0), (4, 4)], [(2, 1)]]"
9113,1,"[[(1, 4)], [(3, 3)], [(4, 4), (4, 0)], [(2, 3)], [(0, 2), (1, 2)], [(2, 2), (2, 1)], [(0, 0), (3, 0)]]"
9114,1,"[[(1, 4), (1, 2)], [(2, 3), (2, 2)], [(2, 1)], [(0, 2)], [(4, 0), (0, 0), (3, 0)], [(4, 4)], [(3, 3)]]"
9115,2,"[[(1, 4), (1, 2)], [(3, 3), (2, 3)], [(3, 0)], [(2, 1), (2, 2)], [(0, 0), (0, 2)], [(4, 0), (4, 4)]]"
9116,2,"[[(1, 4)], [(3, 3), (2, 3)], [(2, 2)], [(2, 1)], [(0, 0), (3, 0), (4, 0)], [(0, 2)], [(4, 4)], [(1, 2)]]"
9117,1,"[[(2, 1)], [(2, 3)], [(4, 0), (0, 0)], [(4, 4)], [(3, 3)], [(0, 2)], [(2, 2)], [(3, 0)], [(1, 2), (1, 4)]]"
9118,1,"[[(1, 2)], [(1, 4), (4, 4)], [(2, 2), (0, 2)], [(2, 3), (2, 1)], [(0, 0)], [(4, 0)], [(3, 0), (3, 3)]]"
9119,1,"[[(1, 4)], [(2, 1)], [(2, 2), (2, 3)], [(3, 3)], [(0, 0), (4, 0)], [(4, 4)], [(0, 2)], [(1, 2)], [(3, 0)]]"
9120,1,"[[(0, 0)], [(4, 4)], [(1, 4)], [(2, 2), (2, 3)], [(1, 2)], [(3, 3)], [(0, 2)], [(2, 1)], [(3, 0), (4, 0)]]"
9121,2,"[[(3, 3)], [(2, 1)], [(2, 2), (2, 3)], [(1, 4), (4, 4)], [(1, 2)], [(4, 0)], [(3, 0)], [(0, 0), (0, 2)]]"
9122,2,"[[(2, 2), (2, 1), (2, 3)], [(4, 0)], [(4, 4)], [(1, 4)], [(3, 3)], [(0, 0), (0, 2)], [(3, 0)], [(1, 2)]]"
9123,2,"[[(3, 0), (3, 3)], [(4, 4)], [(2, 1), (2, 3), (2, 2)], [(0, 2), (1, 2)], [(1, 4)], [(0, 0), (4, 0)]]"
9124,2,"[[(1, 2)], [(2, 1)], [(3, 3), (3, 0)], [(0, 2)], [(4, 4)], [(1, 4)], [(2, 2)], [(0, 0)], [(4, 0)], [(2, 3)]]"
9125,2,"[[(3, 3), (3, 0)], [(2, 2), (1, 2)], [(2, 3)], [(0, 0)], [(1, 4), (4, 4)], [(0, 2)], [(2, 1)], [(4, 0)]]"
9126,1,"[[(3, 3)], [(4, 0), (4, 4)], [(2, 2), (2, 1), (2, 3)], [(1, 4)], [(3, 0)], [(1, 2)], [(0, 0), (0, 2)]]"
9127,1,"[[(4, 4)], [(1, 4)], [(1, 2)], [(2, 2)], [(4, 0), (0, 0), (3, 0)], [(2, 1)], [(2, 3)], [(0, 2)], [(3, 3)]]"
9128,1,"[[(3, 0), (4, 0), (0, 0)], [(1, 4), (4, 4)], [(0, 2), (1, 2), (2, 2)], [(3, 3)], [(2, 1), (2, 3)]]"
9129,1,"[[(3, 0), (3, 3)], [(4, 4), (1, 4)], [(2, 2), (2, 1)], [(4, 0)], [(1, 2)], [(2, 3)], [(0, 0), (0, 2)]]"
9130,2,"[[(4, 4), (4, 0)], [(1, 2), (1, 4)], [(2, 3), (2, 2)], [(0, 2)], [(0, 0)], [(3, 0)], [(2, 1)], [(3, 3)]]"
9131,2,"[[(0, 2), (0, 0)], [(4, 4), (1, 4)], [(2, 2), (2, 1), (2, 3)], [(3, 3)], [(4, 0), (3, 0)], [(1, 2)]]"
9132,2,"[[(2, 1)], [(3, 0)], [(0, 0), (0, 2)], [(4, 0), (4, 4)], [(1, 2)], [(3, 3)], [(1, 4)], [(2, 2), (2, 3)]]"
9133,2,"[[(3, 3), (3, 0)], [(2, 1)], [(2, 2), (2, 3)], [(0, 0)], [(1, 4)], [(4, 4)], [(4, 0)], [(0, 2), (1, 2)]]"
9134,1,"[[(1, 2), (0, 2), (2, 2)], [(3, 0), (3, 3)], [(2, 3)], [(4, 4), (4, 0)], [(1, 4)], [(0, 0)], [(2, 1)]]"
9135,2,"[[(2, 3)], [(2, 1)], [(4, 0), (0, 0)], [(3, 3)], [(3, 0)], [(1, 2), (0, 2)], [(4, 4), (1, 4)], [(2, 2)]]"
9136,2,"[[(0, 2)], [(2, 1), (2, 3)], [(4, 4)], [(2, 2)], [(4, 0), (3, 0), (0, 0)], [(1, 4)], [(3, 3)], [(1, 2)]]"
9137,2,"[[(4, 0), (3, 0), (0, 0)], [(0, 2)], [(3, 3)], [(1, 4), (1, 2)], [(2, 2)], [(2, 3)], [(2, 1)], [(4, 4)]]"
9138,2,"[[(2, 1)], [(4, 4), (4, 0)], [(1, 2), (2, 2)], [(2, 3)], [(3, 0), (3, 3)], [(0, 2)], [(0, 0)], [(1, 4)]]"
9139,1,"[[(2, 1)], [(4, 4)], [(0, 2), (2, 2), (1, 2)], [(1, 4)], [(3, 0)], [(4, 0)], [(3, 3)], [(0, 0)], [(2, 3)]]"
9140,2,"[[(2, 3), (2, 1), (2, 2)], [(0, 0), (0, 2)], [(4, 4), (4, 0)], [(1, 2)], [(1, 4)], [(3, 0), (3, 3)]]"
9141,2,"[[(0, 0), (0, 2)], [(2, 2)], [(2, 3), (3, 3)], [(2, 1)], [(3, 0)], [(4, 0)], [(4, 4)], [(1, 2), (1, 4)]]"
9142,2,"[[(4, 4)], [(4, 0), (0, 0), (3, 0)], [(3, 3)], [(2, 1), (2, 2), (2, 3)], [(1, 4)], [(0, 2), (1, 2)]]"
9143,2,"[[(2, 3)], [(2, 2)], [(1, 2), (0, 2)], [(4, 0), (0, 0), (3, 0)], [(2, 1)], [(1, 4)], [(3, 3)], [(4, 4)]]"
9144,2,"[[(2, 3)], [(0, 0)], [(2, 2)], [(1, 4), (1, 2)], [(3, 0)], [(4, 4)], [(3, 3)], [(0, 2)], [(2, 1)], [(4, 0)]]"
9145,2,"[[(2, 1)], [(3, 3), (3, 0)], [(0, 2), (0, 0)], [(1, 2), (1, 4)], [(2, 2)], [(4, 0)], [(2, 3)], [(4, 4)]]"
9146,1,"[[(2, 3), (3, 3)], [(3, 0)], [(0, 2)], [(4, 4), (1, 4)], [(4, 0)], [(1, 2)], [(2, 2)], [(0, 0)], [(2, 1)]]"
9147,2,"[[(1, 2), (1, 4)], [(2, 1)], [(4, 0)], [(3, 0), (3, 3)], [(4, 4)], [(2, 3)], [(2, 2), (0, 2)], [(0, 0)]]"
9148,1,"[[(4, 0)], [(0, 0)], [(0, 2)], [(2, 1)], [(2, 3)], [(4, 4), (1, 4)], [(2, 2)], [(1, 2)], [(3, 0), (3, 3)]]"
9149,2,"[[(1, 2)], [(1, 4)], [(3, 3)], [(2, 1)], [(3, 0)], [(4, 4), (4, 0)], [(0, 2), (0, 0)], [(2, 2), (2, 3)]]"
9150,1,"[[(3, 3)], [(4, 4)], [(1, 4)], [(1, 2)], [(0, 0)], [(2, 3)], [(0, 2)], [(4, 0)], [(2, 1)], [(2, 2)], [(3, 0)]]"
9151,1,"[[(3, 0), (3, 3)], [(4, 4), (1, 4)], [(0, 0), (4, 0)], [(2, 3)], [(0, 2)], [(2, 2), (2, 1)], [(1, 2)]]"
9152,2,"[[(2, 1)], [(3, 0), (4, 0), (0, 0)], [(4, 4)], [(2, 2), (2, 3)], [(0, 2)], [(1, 2)], [(3, 3)], [(1, 4)]]"
9153,2,"[[(0, 2), (1, 2)], [(2, 2)], [(2, 1), (2, 3)], [(3, 3), (3, 0)], [(4, 0), (0, 0)], [(1, 4), (4, 4)]]"
9154,2,"[[(2, 3), (3, 3)], [(1, 4)], [(0, 2), (2, 2)], [(0, 0)], [(1, 2)], [(3, 0)], [(4, 4), (4, 0)], [(2, 1)]]"
9155,2,"[[(0, 0), (0, 2)], [(4, 0), (3, 0)], [(1, 4)], [(1, 2)], [(2, 3)], [(3, 3)], [(4, 4)], [(2, 1), (2, 2)]]"
9156,2,"[[(0, 0)], [(1, 2), (0, 2), (2, 2)], [(1, 4)], [(2, 1)], [(2, 3), (3, 3)], [(4, 0)], [(3, 0)], [(4, 4)]]"
9157,2,"[[(3, 3), (3, 0)], [(4, 4), (4, 0)], [(0, 0)], [(0, 2)], [(1, 2), (1, 4)], [(2, 1), (2, 2), (2, 3)]]"
9158,1,"[[(3, 3), (2, 3)], [(0, 2), (1, 2)], [(0, 0)], [(1, 4)], [(3, 0)], [(2, 1), (2, 2)], [(4, 0), (4, 4)]]"
9159,2,"[[(2, 3)], [(3, 0), (4, 0), (0, 0)], [(3, 3)], [(1, 2), (1, 4)], [(4, 4)], [(2, 2)], [(0, 2)], [(2, 1)]]"
9160,2,"[[(3, 0), (3, 3)], [(2, 1), (2, 2), (2, 3)], [(0, 2)], [(1, 2), (1, 4)], [(0, 0)], [(4, 0), (4, 4)]]"
9161,1,"[[(0, 2)], [(2, 1), (2, 2)], [(2, 3)], [(1, 4)], [(0, 0), (3, 0)], [(4, 4)], [(3, 3)], [(4, 0)], [(1, 2)]]"
9162,1,"[[(4, 0), (0, 0), (3, 0)], [(1, 4), (1, 2)], [(2, 1)], [(4, 4)], [(3, 3)], [(2, 3)], [(0, 2), (2, 2)]]"
9163,1,"[[(2, 3)], [(1, 2)], [(2, 1)], [(0, 2), (0, 0)], [(4, 0)], [(3, 0)], [(3, 3)], [(2, 2)], [(1, 4), (4, 4)]]"
9164,1,"[[(1, 4)], [(4, 4)], [(0, 2), (0, 0)], [(2, 2)], [(4, 0)], [(2, 1)], [(1, 2)], [(3, 0)], [(2, 3), (3, 3)]]"
9165,1,"[[(0, 2), (0, 0)], [(1, 4), (4, 4)], [(2, 1)], [(2, 2), (1, 2)], [(4, 0)], [(3, 0)], [(2, 3), (3, 3)]]"
9166,1,"[[(3, 0)], [(3, 3)], [(2, 1)], [(0, 0)], [(2, 2), (2, 3)], [(1, 2)], [(0, 2)], [(4, 4), (4, 0)], [(1, 4)]]"
9167,1,"[[(1, 2), (0, 2), (2, 2)], [(2, 1)], [(3, 3)], [(3, 0)], [(1, 4)], [(0, 0)], [(4, 4)], [(2, 3)], [(4, 0)]]"
9168,1,"[[(4, 4)], [(1, 2), (2, 2)], [(3, 3), (3, 0)], [(0, 2)], [(2, 1)], [(2, 3)], [(4, 0)], [(1, 4)], [(0, 0)]]"
9169,1,"[[(3, 3)], [(0, 0)], [(1, 2)], [(3, 0)], [(4, 4), (4, 0)], [(2, 2), (0, 2)], [(2, 1)], [(1, 4)], [(2, 3)]]"
9170,2,"[[(4, 0)], [(4, 4)], [(1, 4)], [(0, 2), (1, 2)], [(3, 3)], [(0, 0)], [(2, 1), (2, 2), (2, 3)], [(3, 0)]]"
9171,2,"[[(2, 1)], [(0, 2), (2, 2)], [(4, 4)], [(1, 4)], [(2, 3)], [(4, 0)], [(3, 0)], [(1, 2)], [(0, 0)], [(3, 3)]]"
9172,1,"[[(1, 2), (1, 4)], [(2, 1)], [(2, 3)], [(4, 0)], [(3, 3)], [(4, 4)], [(3, 0)], [(0, 0), (0, 2)], [(2, 2)]]"
9173,2,"[[(4, 0)], [(2, 3)], [(3, 3), (3, 0)], [(1, 4), (1, 2)], [(2, 2), (0, 2)], [(2, 1)], [(4, 4)], [(0, 0)]]"
9174,1,"[[(4, 4), (1, 4)], [(2, 3)], [(3, 3)], [(4, 0)], [(0, 2)], [(1, 2)], [(3, 0)], [(0, 0)], [(2, 1), (2, 2)]]"
9175,2,"[[(3, 3), (3, 0)], [(0, 2)], [(4, 4), (1, 4)], [(4, 0)], [(0, 0)], [(2, 1)], [(2, 2), (2, 3)], [(1, 2)]]"
9176,1,"[[(0, 0), (0, 2)], [(2, 1), (2, 3)], [(3, 3)], [(3, 0), (4, 0)], [(4, 4)], [(1, 4)], [(1, 2), (2, 2)]]"
9177,1,"[[(4, 4)], [(2, 1)], [(0, 0), (0, 2)], [(2, 2)], [(2, 3)], [(3, 3)], [(1, 2)], [(4, 0), (3, 0)], [(1, 4)]]"
9178,1,"[[(0, 2), (2, 2), (1, 2)], [(2, 1)], [(4, 0), (0, 0)], [(3, 0)], [(2, 3)], [(3, 3)], [(1, 4), (4, 4)]]"
9179,1,"[[(1, 2), (2, 2), (0, 2)], [(0, 0), (4, 0)], [(3, 0)], [(1, 4)], [(3, 3)], [(4, 4)], [(2, 1), (2, 3)]]"
9180,1,"[[(3, 3), (2, 3)], [(2, 1)], [(0, 2)], [(1, 2)], [(2, 2)], [(0, 0)], [(1, 4)], [(4, 4), (4, 0)], [(3, 0)]]"
9181,2,"[[(0, 2), (0, 0)], [(4, 4)], [(1, 4)], [(3, 0)], [(1, 2)], [(3, 3)], [(4, 0)], [(2, 1), (2, 2), (2, 3)]]"
9182,1,"[[(3, 3)], [(2, 1)], [(1, 4)], [(1, 2)], [(0, 2)], [(4, 0), (4, 4)], [(2, 3)], [(2, 2)], [(0, 0), (3, 0)]]"
9183,2,"[[(2, 1)], [(2, 2), (2, 3)], [(0, 0), (0, 2)], [(1, 4)], [(4, 4)], [(3, 3)], [(3, 0), (4, 0)], [(1, 2)]]"
9184,1,"[[(2, 2), (1, 2)], [(1, 4), (4, 4)], [(4, 0)], [(0, 0), (3, 0)], [(2, 1)], [(0, 2)], [(2, 3), (3, 3)]]"
9185,2,"[[(0, 2), (0, 0)], [(3, 0), (3, 3)], [(4, 0)], [(1, 4)], [(1, 2)], [(2, 1)], [(4, 4)], [(2, 2), (2, 3)]]"
9186,1,"[[(4, 0), (4, 4)], [(2, 1), (2, 3), (2, 2)], [(0, 0)], [(3, 3), (3, 0)], [(1, 2)], [(1, 4)], [(0, 2)]]"
9187,1,"[[(2, 1)], [(2, 2)], [(1, 4)], [(3, 3), (2, 3)], [(0, 0), (0, 2)], [(1, 2)], [(4, 0)], [(4, 4)], [(3, 0)]]"
9188,2,"[[(0, 0), (4, 0), (3, 0)], [(3, 3)], [(1, 4), (1, 2)], [(2, 2), (2, 3), (2, 1)], [(4, 4)], [(0, 2)]]"
9189,2,"[[(4, 4), (1, 4)], [(1, 2)], [(2, 1)], [(3, 3), (3, 0)], [(4, 0)], [(2, 2)], [(2, 3)], [(0, 0), (0, 2)]]"
9190,2,"[[(2, 3), (3, 3)], [(2, 2), (2, 1)], [(1, 2)], [(3, 0)], [(4, 0), (4, 4)], [(0, 0)], [(0, 2)], [(1, 4)]]"
9191,1,"[[(3, 3)], [(2, 1)], [(4, 4)], [(1, 2)], [(3, 0), (4, 0)], [(2, 3)], [(1, 4)], [(0, 0)], [(0, 2), (2, 2)]]"
9192,1,"[[(0, 0), (0, 2)], [(3, 0)], [(2, 1)], [(2, 3)], [(3, 3)], [(4, 4)], [(2, 2)], [(1, 4), (1, 2)], [(4, 0)]]"
9193,2,"[[(3, 3), (2, 3)], [(4, 0), (3, 0), (0, 0)], [(4, 4)], [(2, 1)], [(2, 2), (1, 2), (0, 2)], [(1, 4)]]"
9194,1,"[[(2, 3), (2, 2)], [(2, 1)], [(4, 4), (4, 0)], [(1, 4)], [(3, 0)], [(0, 0)], [(0, 2)], [(1, 2)], [(3, 3)]]"
9195,2,"[[(2, 3)], [(0, 2)], [(2, 2), (2, 1)], [(0, 0)], [(3, 3)], [(1, 4), (1, 2)], [(3, 0)], [(4, 0), (4, 4)]]"
9196,1,"[[(4, 4)], [(0, 0), (0, 2)], [(4, 0)], [(3, 3), (3, 0)], [(1, 2)], [(2, 1), (2, 3), (2, 2)], [(1, 4)]]"
9197,2,"[[(1, 4), (4, 4)], [(1, 2)], [(2, 1)], [(2, 2), (2, 3)], [(0, 0), (0, 2)], [(3, 0)], [(4, 0)], [(3, 3)]]"
9198,1,"[[(4, 0), (0, 0), (3, 0)], [(3, 3)], [(2, 2), (2, 1)], [(2, 3)], [(4, 4)], [(1, 4)], [(0, 2), (1, 2)]]"
9199,2,"[[(3, 3), (3, 0)], [(2, 2)], [(2, 1)], [(1, 4)], [(2, 3)], [(4, 0), (4, 4)], [(1, 2)], [(0, 0), (0, 2)]]"
9200,2,"[[(0, 0), (0, 2)], [(1, 2)], [(4, 0)], [(2, 2)], [(3, 3)], [(1, 4)], [(4, 4)], [(2, 3)], [(2, 1)], [(3, 0)]]"
9201,2,"[[(4, 0)], [(3, 0)], [(0, 0)], [(2, 3), (2, 1), (2, 2)], [(0, 2), (1, 2)], [(4, 4)], [(3, 3)], [(1, 4)]]"
9202,1,"[[(4, 0), (4, 4)], [(0, 0), (0, 2)], [(1, 4)], [(2, 2)], [(2, 1), (2, 3)], [(1, 2)], [(3, 0), (3, 3)]]"
9203,2,"[[(1, 2), (2, 2)], [(0, 0), (4, 0), (3, 0)], [(4, 4), (1, 4)], [(3, 3)], [(0, 2)], [(2, 1), (2, 3)]]"
9204,1,"[[(1, 2), (0, 2)], [(2, 1)], [(4, 4)], [(1, 4)], [(2, 3), (3, 3)], [(2, 2)], [(0, 0), (3, 0), (4, 0)]]"
9205,1,"[[(3, 0)], [(4, 0)], [(2, 2), (1, 2)], [(3, 3)], [(0, 0), (0, 2)], [(2, 3), (2, 1)], [(1, 4), (4, 4)]]"
9206,1,"[[(0, 2)], [(1, 2), (2, 2)], [(1, 4)], [(0, 0)], [(4, 0), (4, 4)], [(3, 3), (3, 0)], [(2, 1), (2, 3)]]"
9207,1,"[[(0, 0), (0, 2)], [(3, 3)], [(4, 4)], [(1, 2), (2, 2)], [(2, 3), (2, 1)], [(1, 4)], [(3, 0), (4, 0)]]"
9208,1,"[[(0, 0)], [(4, 0)], [(2, 1)], [(0, 2)], [(4, 4)], [(1, 4)], [(1, 2)], [(2, 3), (2, 2)], [(3, 0), (3, 3)]]"
9209,2,"[[(1, 4), (4, 4)], [(3, 3), (3, 0)], [(0, 0)], [(0, 2)], [(2, 3)], [(1, 2)], [(2, 1), (2, 2)], [(4, 0)]]"
9210,1,"[[(4, 0), (3, 0), (0, 0)], [(4, 4)], [(1, 4)], [(2, 3), (2, 1)], [(1, 2)], [(3, 3)], [(0, 2), (2, 2)]]"
9211,1,"[[(3, 0), (4, 0), (0, 0)], [(1, 4)], [(4, 4)], [(2, 3), (3, 3)], [(2, 2), (1, 2)], [(0, 2)], [(2, 1)]]"
9212,2,"[[(4, 0)], [(4, 4)], [(2, 1)], [(0, 2), (0, 0)], [(2, 3), (3, 3)], [(3, 0)], [(2, 2)], [(1, 2), (1, 4)]]"
9213,2,"[[(0, 0)], [(0, 2), (1, 2), (2, 2)], [(4, 0)], [(2, 3), (2, 1)], [(3, 0)], [(1, 4)], [(4, 4)], [(3, 3)]]"
9214,2,"[[(0, 0), (3, 0)], [(0, 2), (2, 2), (1, 2)], [(2, 3), (2, 1)], [(4, 0)], [(1, 4), (4, 4)], [(3, 3)]]"
9215,1,"[[(2, 2), (1, 2), (0, 2)], [(2, 1)], [(4, 0)], [(3, 0)], [(2, 3)], [(3, 3)], [(4, 4)], [(1, 4)], [(0, 0)]]"
